id,Arabic,English,pred_ar_standalone,pred_en_standalone,chrf_en_to_ar_standalone,chrf_ar_to_en_standalone,pred_ar_stage2,pred_en_stage2,chrf_en_to_ar_stage2,chrf_ar_to_en_stage2,delta_chrf_en_to_ar,delta_chrf_ar_to_en
29193,واش قلت لعائلتك عليا قبل ما يتلاقاو بيا؟,What did you tell your family about me before they met me?,ڨالك عائلتك علىّ قبل ما يتلاقاو بيا؟,What did you tell your family about me before they met me?,60.02239374220277,100.0,ڨالك عائلتك علىّ قبل ما يتلاقاو بيا؟,What did you tell your family about me before they met me?,60.02239374220277,100.0,0.0,0.0
47725,لازم تعرف أهم المعابد والمتاحف اللي تما باش ما يفوتك والو.,You must learn about the most important temples and museums there so you don't miss anything.,ﻻزم تقرا على أهم المعابد والمتاحف تما باش ما تفوتك والو.,1. You need to know the most important temples and museums there so you don't miss anything.,62.14140998882598,79.2832950062419,ڨاع لازم تقرا على أهم المعابد والمتاحف اللي تما باش ما تفوتك والو.,1. You need to know the most important temples and museums there so you don't miss anything.,76.66343491490754,79.2832950062419,14.522024926081563,0.0
2675,هاد الفخ خدموه للعباد، وهادي كانت راح تكون آخر حاجة نكملوها. دير جيم وبارتاج.,"This trap was made for people, and this would have been the last thing we finished. Like and share.",ﻫاد الفخ داروه للناس، وهاد الشي كان آخر حاجة كملناها. ديرو لايك وشير.,"1000 years ago, this trap was made for people, and this was going to be the last thing we would do. Like, share, and subscribe.",32.19175766400314,62.63598792821987,ڨباطة هادي كانت مخدومة للناس، وهادي كانت آخر حاجة كملناها. دير لايك وشير.,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,34.528790457809464,0.0,2.3370327938063227,-62.63598792821987
7369,المعجون راه حلو.,The jams are sweet.,ڨرامة الشوكولا حلوين.,100% jam,16.87136884482282,5.5620458207149195,ڨراميش الشوكولا حلوين.,100% jam,16.704045358238847,5.56204582071492,-0.167323486583971,8.881784197001252e-16
24200,أنا محمود.,I am Mahmoud.,ڨاع أنا محمود.,1 am Mahmoud.,91.47460923326996,83.50153318903318,ڨاع أنا محمود.,1 am Mahmoud.,91.47460923326996,83.50153318903318,0.0,0.0
43872,سقساوني واش راني حاب، قلت والو، وزعفت كيما بابا، بصح في الحقيقة كنت حاب حاجة بالمعنى. قصدي، ما راكش عارف بالظبط واش راك حاب. لأ، بصح لازم تخدم على روحك، على بيها قاع الناس تخدم على روحها، تقرا كتب على هاد الخمس صوالح، وكي راك عايش حياتك، تحاول تشوف كيفاش هاد صوالح يخدموا.,"They asked me what I wanted, I said nothing, and I got upset like my father, but in reality, I wanted something specific. What I mean is, you don't really know exactly what you want. No, but you need to work on yourself, that's why everyone works on themselves, reading books about these five things, and as you live your life, you try to see how these things work.",َسألووني واش حاب، قلت والو، وتضايقت كيما بابا، بصح في الحقيقة، كنت حاب حاجة معينة. قصدي، ما راكش تعرف صح واش راك حاب. لا، بصح لازم تخدم على روحك، على بيها الناس كامل تخدم على روحها، تقرا كتب على هاد الخمس حاجات، وكي تعيش حياتك، تحاول تشوف كيفاش هاد الحاجات تمشي.,"1 asked me what I want, I said nothing, and I got upset like my father, but actually I wanted something in a sense. I mean, you don't really know what you want. No, but you have to work on yourself, that's why everyone works on themselves, reads books about these five things, and while you're living your life, you try to see how these things work.",66.49537564173677,78.6693932000031,ڨالو واش حاب، قلت ما حاب والو، وصرطعت كيما بابا، بصح في الحقيقة، كنت حاب حاجة معينة. قصدي، ما راكش تعرف بالظبط واش راك حاب. لا، بصح لازم تخدم على روحك، على بيها الناس كامل تخدم على روحها، تقرا كتب على هاد الخمس حاجات، وكي تعيش حياتك، تحاول تشوف كيفاش هاد الحاجات تمشي.,"1 asked me what I want, I said nothing, and I got upset like my father, but actually I wanted something in a way. I mean, you don't really know what you want. No, but you have to work on yourself, that's why everyone works on themselves, reads books about these five things, and while you're living your life, you try to see how these things work.",67.39500338776736,78.53804363393292,0.899627746030589,-0.13134956607018466
10609,أهلاً أختي إيمان! راكي مليحة العزيزة؟ كلش مليح الحمد لله. الطياب تاعك عسل! يا أختي أنت اللي حلوة، يعطيك الصحة. كنت حابة نسقسيك على حاجة. تفضلي. راني حابة وصفة فطير مشلتت. نديروك أحسن فطير مشلتت. شكرا عزيزتي، راكي عزيزة. واه، ما تسحبي حتى حاجة خلاف غير الفطير؟ غير الفطير. صحة، شكرا على الزيارة. دروك نزيدوا الشعيرية بعد ما حمّرناها وخلطنا هاد المكونات كامل. المكسرات على حسب واش كاين – إذا حاب تزید كاجو ولا أي مكسرات تعجبك. أنا زيد شوية كوكو وزبيب. المكسرات على حسب الموجود، ونخلطوا كلش مع بعض ونفرغوا هاد الخليط كامل مع بعضاه.,"Hello, Sister Iman! How are you, dear? Everything is good, thank God. Your cooking is like honey! Oh sister, you're the sweet one, bless you. I wanted to ask you for something. Go ahead. I want the recipe for feteer meshaltet (layered pastry). We'll make you the best feteer meshaltet. Thank you, dear, you're precious. Okay, you don't need anything else besides the feteer? Just the feteer. Alright, thank you for visiting. Now we'll add the vermicelli after we've browned it and mixed all these ingredients. The nuts depend on what's available—if you want to add cashews or any nuts you like. I'll add some coconut and raisins. The nuts depend on what's available, and we'll mix everything together while pouring all this mixture together.",سلامي يا أخت إيمان! واش راكي يا عزيزتي؟ كلش مليح، الحمد لله. الطياب تاعك كي العسل! يا أختي، أنت الحلوة، يعطيك الصحة. كنت حابة نسقسيك على حاجة. تفضلي. حابة الوصفة تاع الفطير المشلتت. راح نديرولك أحسن فطير مشلتت. شكرا يا عزيزتي، راكي غالية. اوكي، ماكاش حاجة أخرى تحتاجها غير الفطير؟ غير الفطير. صحا، شكرا على الزيارة. در,"<em>Hello, my dear Iman! How are you, my beautiful one? Everything is fine, thank God. Your cooking is sweet! My dear, you are the sweetest, thank you. I wanted to ask you about something. Please go ahead. I want a recipe for stuffed flatbread. I want you to make the best stuffed flatbread. Thank you, my dear, you are precious. Okay, don't add anything else except the flatbread? Just the flatbread. Okay, thank you for the visit. Now we'll add the vermicelli after we've browned it and mixed all these ingredients together. The",41.11269445728432,48.549076421131524,ڨالو، أختي إيمان! واش راكي يا العزيزة؟ كلش مليح، الحمد لله. الطياب تاعك كي العسل! يا أختي، أنت الحلوة، يعطيك الصحة. كنت حابة نسقسيك على حاجة. تفضلي. راني حابة الوصفة تاع الفطير المشلتت. راح نديرولك أحسن فطير مشلتت. شكرا يا العزيزة، راكي غالية. واش، ماكاش حاجة أخرى غير الفطير؟ غير الفطير. صحا، شكرا على الزيارة,"Hello, my dear Iman! How are you, my darling? Everything is fine, thank God. Your cooking is amazing! You are the sweetest, my dear. Thank you, you are sweet. I wanted to ask you something. Go ahead. I want a recipe for stuffed flatbread. I want you to make the best stuffed flatbread. Thank you, my dear, you are sweet. Okay, don't add anything else except the flatbread? Just the flatbread. Okay, thank you for the visit. Now we'll add the vermicelli after we've browned it and mixed all these ingredients",42.58736156220359,46.44041498013636,1.4746671049192699,-2.1086614409951636
28410,الراجل احتفل بزاف، ونفهم فرحتو خاطر الولد كان صح خير من قاع اللاعبين في التيران واخا هو الصغير فيهم. وراهم بلي عندو خبرة، وكان أكثر لاعب مركز كي دخل، وورى حماس ورغبة باش يدير حاجة. كان يتييري وكان شجاع بزاف قدام المرمى.,"The man celebrated intensely, and I understand his joy because the boy was truly better than all the players on the field even though he was the youngest. He showed them experience, and he was also the most focused player who came on, showing passion and desire to make something happen. He was taking shots and was very bold in front of the goal.",ٱلراجل احتفل احتفال كبير، ونفهم فرحتو خاطر الطفل كان خير من كاع اللاعبين اللي في التيران رغم أنه كان أصغر واحد. بينلهم الخبرة، وكان ثاني أكثر لاعب مركز اللي دخل، وورى شغف وريش باش يصرى حاجة. كان يضرب في الكرات وكان جريء بزاف قدام المرمى.,"100% the man celebrated a lot, and I understand his joy because the boy was actually better than all the players on the field, even though he was the youngest. They're saying he has experience, and he was the most focused player when he came on, showing enthusiasm and a desire to do something. He was a midfielder and was very brave in front of the goal.",50.41036637175503,71.86979433873239,ڨال فرح بزاف، ونفهم فرحتو خاطر الطفل كان خير من كاع اللاعبين اللي في التيران رغم أنه كان أصغر واحد. بينلهم الخبرة، وكان ثاني أكثر لاعب مركز دخل، وورى شغف وريحة باش يصرى حاجة. كان يضرب في الكرات وكان جريء بزاف قدام المرمى.,"100% the man celebrated a lot, and I understand his joy because the boy was actually better than all the players on the field even though he was the youngest. They're saying he has experience, and he was the most focused player when he came on, showing enthusiasm and a desire to do something. He was a terrier and was very brave in front of the goal.",50.14241213969504,72.56701802279314,-0.26795423205999214,0.6972236840607451
12924,يا راجل، إن شاء الله كاع صوالح يكونو مريغلين. راه حاب يقرب ليه.,"Man, God willing, everything will be fine. He wants to get closer to Him.",يا خو، إن شاء الله كلش راح يكون مليح. راه حاب يقرب لربه.,"0h, I hope everything goes well. He wants to get closer to him.",48.43917237583305,49.76484788783033,ڨاع، إن شاء الله كلش راح يكون مليح. راه حاب يقرب لربو.,,47.38562363049183,0.0,-1.0535487453412244,-49.76484788783033
13743,شكون قالك بلي كانت ساهلة؟ من نهار رحنا لغزة، والحالة تزيد تعقاد برك.,"Who told you it was simple? Since we went to Gaza, things have just been getting more complicated.",ﺷﻜﻲ قالك بلي ساهلة؟ من نهار رحنا لغزة، الأمور غير راها تزيد تعقد.,"Who told you it was easy? Since we went to Gaza, things have only gotten worse.",53.67770760066632,58.90931683722484,ڨاع لي قالك بلي ساهلة؟ من نهار رحنا لغزة، الأمور راها تزيد تعقد.,"Who told you it was easy? Since we went to Gaza, things have only gotten worse.",54.28866657338028,58.90931683722484,0.6109589727139664,0.0
11255,شوف، خليني نقلك حاجة. راني فخور بزاف وفرحان بزاف.,"Look, let me tell you something. I am very proud and very happy.",شوف، خليني نقولك حاجة. راني فخور بزاف وفرحان بزاف.,"1st Look, let me tell you something. I'm very proud and very happy.",90.9760541085248,89.71447476676578,ڨاع، خليني نقولك حاجة. راني فخور بزاف وفرحان بزاف.,"1. Look, let me tell you something. I am very proud and very happy.",83.06758996204184,98.7889866867126,-7.90846414648297,9.07451191994683
4743,دروك للمرحلة الزاوجة، راني حاب نوريكم المرحلة اللي كملت قريب باش تشوفوا عملية الحمص لداخل. بصح قبل، كيفاش يعرفوا إذا طاب مليح ولا لأ؟ يجروا هاد الذراع اللي راكم تشوفوه، يديروه هكدا ويجبدوه لبرا. شوفوا الحبوب المحمصة اللي خرجت من داخل الذراع، ومن بعد نرجعوا الذراع لبلاصتو. من فضلك يا سي، رجع الذراع. افتح بالزربة وقو: 'بسم الله الرحمن الرحيم. الصلاة على النبي.' شوف القهوة وريحتها. تحس روحك حاب تمد يدك، بصح يدك تتحرق. شوف القهوة كي طابت، الحمد لله. هيا ندو شوية من هنا، وواش رانا رايحين نديروا؟ نديرو فنجان قهوة بعد ما كملنا الحمص، التحراك، وكلشي شباب. هيا، خلينا نشوفوا القهوة وهي تطيح في الشكارة. الصلاة على النبي محمد. شوف، شوف، شوف، شوف، شوف، شوف.,"Now for the second stage, I want to show you the stage that's almost finished so you can see the roasting process inside. But first, how do they know if it's well-cooked or not? They pull this lever that you see, turn it like this, and pull it out. Look at the roasted beans that came out from inside the lever, and then we put the lever back in its place. Please, sir, put the lever back. Open quickly and say, 'In the name of Allah, the Most Merciful, the Most Compassionate. Peace be upon the Prophet.' Look at the coffee and its aroma. You feel like reaching out your hand, but your hand would burn. Look at the coffee after it's cooked, praise be to Allah. Let's take some from here, and what are we doing? We'll make a cup of coffee after we've finished roasting, stirring, and everything beautiful. Come on, let's watch the coffee as it falls into the sack. Peace be upon Prophet Muhammad. Look, look, look, look, look, look.",دراهم للحلقة الثانية، حاب نوريلكم المرحلة اللي راهي قريب تكمل باش تشوفو عملية التحميص من الداخل. بصح قبل، كيفاش يعرفو إذا طابت مليح ولا لالا؟ يشدوا هاد المرفق اللي راكم تشوفوه، يديروه هكا، ويخرجوه. شوفوا القهوة اللي خرجت من الداخل تاع المرفق، ومن بعد نحطوا المرفق في بلاصتو. من فضلك يا سيدي، نحط المرفق. افتح بالخف وقول: 'بسم الله الرحمن الرحيم. الصلاة على النبي,"1st stage now, I want to show you the stage that was just finished so you can see the chickpea process inside. But before, how do they know if it's cooked properly or not? They pull this arm that you see, they do it like this and pull it out. Look at the roasted chickpeas that came out from inside the arm, then we put the arm back in its place. Please, sir, put the arm back. Open quickly and say: 'In the name of Allah, the Most Gracious, the Most Merciful. Peace be upon the Prophet.' Look at the coffee and its aroma.",36.452916216415936,48.489847801848654,ڨاع دروك للمرحلة الثانية، حاب نوريلكم المرحلة اللي راهي قريب تكمل باش تشوفو عملية التحميص من الداخل. بصح قبل، كيفاش يعرفو إذا طابت مليح ولا لالا؟ يشدوا هاد المرفق اللي راكم تشوفوه، يديروه هكا، ويخرجوه. شوفوا القهوة المحمصة اللي خرجت من الداخل تاع المرفق، ومن بعد نحطوا المرفق في بلاصتو. من فضلك يا سيدي، نحط المرفق. افتح بالخف وقول: 'بسم الله الرحمن,"1st stage now, I want to show you the stage that was just finished so you can see the chickpea process inside. But before, how do they know if it's cooked properly or not? They pull this arm that you can see, they do this and pull it out. Look at the roasted chickpeas that came out from inside the arm, then we put the arm back in. Please, sir, put the arm back. Open quickly and say: 'In the name of Allah, the Most Gracious, the Most Merciful. Peace be upon the Prophet.' Look at the coffee and its aroma. You feel like",34.90814717687772,47.5569595558011,-1.5447690395382168,-0.932888246047554
31936,يا أم كريم، الحاجة كريمة، يما قاع الناس، هي اللولة,"Oh Um Karim, Hajja Karima, mother of everyone, number one",ڨاع، أم كريم، الحاجة كريمة، يما قاع، رقم واحد,1st lady,58.00240840192337,0.942211055276382,ڨاع، يا أم كريم، الحاجة كريمة، يما الناس كامل، رقم واحد,1st lady,62.150412787554174,0.942211055276382,4.148004385630806,0.0
3308,قال لي: 'واش راك تقول؟ واش هاداك؟ عاود قولها لهم. ما راني رايح نعيط اسم بنتي.' ومن بعد قال: 'لا لا لا لا، هادشي ما يخرجش عليّا. لا، الطموحات تاعك ما تسوى والو يا عزيزي. ربي يهديكم ويرضى عليكم.' يخرج ويعاود يولي يقول لي: 'يعني ندخل حس بلي راني داخل بالهودج، نحي العباي، ونقول: يا بنتي العزيزة.',"He told me, 'What are you saying? What's that? Tell them again. I won't remember my daughter's name.' Then he said, 'No, no, no, no, this doesn't work for me. No, your ambitions are worthless, my dear. May God guide you and make you content.' He goes out and comes back telling me, 'So I should enter feeling like I'm coming in with a howdah, take off the abaya, and say: my dear daughter.'",قال لي: 'واش راك تقول؟ واش هاداك؟ عاود قولهم. ما رانيش رايح نتفكر اسم بنتي.' ومن بعد قال: 'لا لا لا لا، هادي ما تمشيش معايا. لا، طموحاتك ما تسوى والو يا العزيز. ربي يهديك ويخليك راضي.' يخرج ويولي يقولي: 'يعني لازم ندخل نحس روحي راني داخل بحمار، نحي الحجاب، ونقول: يا بنتي العزيزة.',"He told me, 'What are you saying? What's that? Say it again. I won't call my daughter's name.' Then he said, 'No, no, no, no, this is not for me. No, your ambitions are worthless, my dear. May God guide you and be pleased with you.' He leaves and comes back to say to me, 'So I'll enter with the guitar, take off the jacket, and say: my dear daughter.'",64.50478095132856,68.88405327879346,ڨال لي: 'واش راك تقول؟ واش هاداك؟ عاود قولهم. ما رانيش رايح نتفكر اسم بنتي.' ومن بعد قال: 'لا لا لا لا، هادشي ما يمشيش معايا. لا، طموحاتك ما عندها حتى قيمة يا العزيز. ربي يهديك ويسلكك.' يخرج ويولي يقولي: 'يعني ندخل نحس روحي راني داخل بحمارة، نحي الحجاب، ونقول: يا بنتي العزيزة.',"<em>He told me, 'What are you saying? What's that? Say it again. I won't call my daughter's name.' Then he said, 'No, no, no, no, this is not acceptable. No, your ambitions are worthless, my dear. May God guide you and be pleased with you.' He would leave and come back to say to me, 'So I'll go in thinking I'm going in with the wagon, take off the turban, and say, my dear daughter.'</em>",62.69721993109575,65.26920247695074,-1.8075610202328036,-3.614850801842721
5237,أنا شخصياً متفائل بزاف فيكم كامل.,I am personally very optimistic about all of you.,ﺭﺍﻱ ﻋﻠﻰ ﻧﻔﺴﻲ ﺑﺎﻟﺘﻔﺎﺅﻝ كامل عليكم.,1 am,11.846408221408224,4.234140543752786,ڨاع راني متفائل بزاف فيكم شخصياً.,1 am very optimistic about all of you.,58.51994744386049,72.11439787064123,46.67353922245226,67.88025732688844
13759,هذا ما كان من موضوع السمان، ودروك نطلبو من أحبابنا العزيز علينا يقولولنا واش معناتها 'حط عينك في وسط راسك'. كاع لي يقولولنا حاجة في الميساجات، راح نحكيو عليها ونشاركوا آرائنا مع بعض.,"We're done with the quail topic, and now let's ask our dear loved ones to tell us what 'keep your eye in the middle of your head' means. Everyone who tells us something in the message feed, we'll talk about it and share our opinions with each other.",ڨاع كملنا موضوع الحمام، ودروك نسقسيو حبابنا واش معناتها 'خلي عينك في وسط راسك'. كاع اللي يقولولنا حاجة في فيد الميساجات، راح نهضرو عليها ونتبادلوا الآراء تاعنا.,"100% done with the topic, and now I'll ask our dear loved ones to tell us what 'put your eye in the middle of your head' means. Everyone who tells us something in the messages, we'll talk about it and share our opinions together.",50.47862711988829,79.7216374184662,ڨاع كملنا موضوع الحمام، ودروك نسقسيو أحبابنا العزيزين واش معناتها 'حط عينك في وسط راسك'. كاع اللي يقولولنا حاجة في الميساج فيد، راح نهضرو عليها ونتبادلوا الآراء تاعنا.,"That's all about the week, and now I'll ask our dear loved ones to tell us what 'put your eye in the middle of your head' means. Everyone who tells us something in the messages, we'll talk about it and share our opinions together.",54.775806611122846,74.80235078446643,4.297179491234559,-4.919286633999775
31716,هادي نصيحة مهمة يا محمد. تقدر تركز على الخدمة، اللي تقدر تكون هي الربح الحقيقي في الأخير، بصح دايما ابني البيزنس تاعك كيما كونك راح تعيش فيه للأبد. خلي في بالك بلي المصاريف الحقيقية مازال ما بانوش. حتى وضعيتك الحالية ما راهيش تغطي التكاليف. ماكش دير في ضجة؛ قلت بلي حاب تكبر فريق البحث والتطوير وهادا راح يكلف دراهم. عندك طبقات تاع مصاريف مازال ما بانوش خاطر مازلت صغير، وهادا شي عادي. بالاك السبب اللي يخليني نقعد هو أني نشوف السوق بزاف بزاف تنافسي، وفيه عمالقة حقيقيين. بصح الميزة التنافسية تاعي ماشي في واش قلت—هي في الذكاء الاصطناعي اللي راه يتبنى، اللي راح يتغدى ببيانات من ناس السلوك تاعهم بزاف جزائري. لا، ما نخممش هكذا، بصح راني نقولك هكذا خاطر راني خايف عليك في هاد السوق. سوق بزاف صعيب، والتقليد بزاف صعيب. باش تحط روحك باش دير حاجة تفوت على ناس محترفين بزاف—كل ما ركزت على الذكاء الاصطناعي والتكنولوجيا باش تحسن معلوماتك، حاول ما تحطش روحك بزاف في الضوء. يعني يلا وليت كيان قانوني، الزبائن ولا البائعين ما لازمش يعرفو وين راك، خاطر هادي ما تكونش في صالحك.,"Here's an important piece of advice, Mohamed. You might focus on action, which could be the real gain in the end, but always build your business as if you’ll live in it forever. Keep in mind that the real expenses haven't appeared yet. Even your current situation isn’t covering costs. You’re not creating a buzz; you said you want to grow the R&D team and that will cost money. You have layers of costs that haven’t shown up yet because you’re still small, which is normal. Maybe the reason I’d stay is that I see the market as very, very competitive, with some real giants in it. But my competitive advantage isn’t in what I said—it’s in the AI being built, which will be fed by data from people whose behavior is very Algerian. No, I don’t think like that, but I’m telling you this because I’m worried about you in this market. It’s a very tough market, and imitation is very difficult. Positioning yourself to create something that passes through very professional people—the more you focus on AI and technology to improve your information, try not to put yourself too much in the spotlight. So if you become a legal entity, the customers or the sellers shouldn’t know where you are, as that wouldn’t be in your favor.",هنا كاين نصيحة مهمة، يا محمد. بالاك تركز على الأكشن، اللي يقدر يكون هو الربح الحقيقي في اللخر، بصح دايما كونك بزنس تاعك كيما راك رايح تعيش فيه للأبد. دير في بالك بلي المصاريف الحقيقية مازال ما بانوش. حتى الوضعية تاعك الحالية ما راهاش تغطي المصاريف. راك ما راكش دير في ضجة؛ قلت بلي حاب تكبر فريق البحث والتطوير وهاديك راح تكلف دراهم. عندك طب,"1. This is important advice, Mohamed. You can focus on the work, which could actually be the real profit in the end, but always build your business as if you're going to live in it forever. Keep in mind that real expenses haven't shown up yet. Even your current situation doesn't cover the costs. You're not making a big deal; you said you want to grow the R&D team and that will cost money. You have layers of expenses that haven't shown up yet because you're still small, and that's normal. Maybe the reason I'm staying is that",28.880060106736984,36.272024680403845,ﻫنا كاين نصيحة مهمة يا محمد. بالاك تركز على الأكشن، اللي يقدر يكون هو الربح الحقيقي في اللخر، بصح ديما ابني بيزنس تاعك كيما راك رايح تعيش فيه للأبد. دير في بالك بلي المصاريف الحقيقية مازال ما بانوش. حتى الوضعية تاعك الحالية ما راهاش تغطي المصاريف. راك ما راكش دير في هضرة؛ قلت بلي حاب تكبر فريق البحث والتطوير وهاديك راح تكلف دراهم. عندك طب,"This is important advice, Mohamed. You can focus on the work, which might actually be the real profit in the end, but always build your business as if you're going to live in it forever. Keep in mind that the real costs haven't shown up yet. Even your current situation doesn't cover the expenses. You're not making a big deal; you said you want to grow the R&D team and that will cost money. You have layers of expenses that haven't shown up yet because you're still small, which is normal. Maybe the reason I'm staying is that",28.45445247444138,36.44209678225972,-0.4256076322956055,0.1700721018558724
3762,دروك، بزاف أنواع تاع الأنيمي ولات مشهورة في العالم كامل.,"Now, many types of anime have become popular around the world.",ڨاع، بزاف أنواع تاع الأنمي ولات مشهورة في العالم كاع.,"Now, many types of anime have become famous worldwide.",73.5665980459708,64.65732032595571,ڨاع، بزاف أنواع تاع الأنمي ولات مشهورة في العالم.,"10 years ago, many types of anime became famous worldwide.",71.4664158320777,42.40604968668918,-2.100182213893106,-22.25127063926653
13660,أول 45 دقيقة، زوج بيوت - واحد من مارتين بتمريرة من تيمبر، والجهى الأخرى رانا نستغلوا الجناح الآخر، مارتينيلي يسجل. روزر، أيا تيري، ماركي!,"First 45 minutes, two goals – one by Martin from Timber, and on the other side we’re making use of the other wing, Martinelli scores. Roozer, come on, take a shot, score!",45 دقيقة اللولى، زوج أهداف – واحد من مارتين من تيمبر، ومن الجهة الأخرى رانا نستغلو في الجناح الآخر، مارتينيلي ماركا. رووزر، هيا، اضرب، ماركي!,"45 minutes, two goals - one from Martin with a pass from Timber, and on the other side we're taking advantage of the other winger, Martinelli scores. Ruser, come on, Thierry, score!",54.37560937095742,67.45306833421957,45 دقيقة اللولى، زوج أهداف – واحد من مارتين من تيمبر، ومن الجهة الأخرى رانا نستغلو الجناح الآخر، مارتينيلي ماركا. رووزر، هيا، اضرب بكرة، مارك!,"45 minutes, two goals - one from Martin with a pass from Timber, and on the other side we're taking advantage of the other winger, Martinelli scores. Ruser, come on, Tery, score!",53.2078846605756,67.66994979096116,-1.167724710381819,0.21688145674158932
9564,شفت الـ 35 مليون؟ سقسيت يماك؟,Did you see the 35 million? Did you ask your mom?,35 مليون شفتهم؟ سألت يماك؟,35 million? Did you ask your mom?,37.36147330196404,71.98693664170608,35 مليون شفتهم؟ سألت يماك؟,35 million? Did you ask your mom?,37.36147330196404,71.98693664170608,0.0,0.0
4069,لازم الكوشة تكون سخونة باش ما يجيش يابس وكي الاستيك.,The oven must be hot so it doesn't become rubbery.,ڨاع لازم يكون سخون باش ما يوليش يابس.,100% the oven should be hot so it doesn't come out dry and rubbery.,34.605384582694626,58.57232046639342,ڨاع لازم يكون سخون باش ما يوليش طري.,100% the oven has to be hot so it doesn't come out dry and hard.,28.000726277624366,48.79194771306554,-6.604658305070259,-9.780372753327882
40837,يا بو أحمد، واش هاد الخرطي؟ بريطانيا دارت هاداك الشيء من قبل، وشفتها في زوج حلقات. بريطانيا العظمى وحدها خرجت من الاتحاد الأوروبي وما جرى والو. يا خويا العزيز، هاداك كان قرار بريطانيا، الاتحاد ما وافقش. الاتحاد دارو باش يمد فوائد للأعضاء تاعو، إذن لو كان دولة تطرد على جال مشاكل مالية، هاد الشيء يبعث رسالة لكاع الدول بلي لو كان تفلسى، راك رايح تخلص في الزنقة.,"Abu Ahmed, what's this nonsense? Britain did this before, and I saw it in two episodes. Great Britain itself left the European Union and nothing happened. My dear, that was Britain's decision, the Union didn't agree. The Union was made to give benefits to its members, so if a country gets expelled because of financial troubles, this sends a message to all countries that if you go bankrupt, you'll end up on the street.",ڨاع، واش هاد الهدرة الفارغة؟ بريطانيا دارت هكاك من قبل، وشفتها في زوج حلقات. بريطانيا نفسها خرجت من الاتحاد الأوروبي وما صرا والو. يا خويا، هاديك كانت قرار بريطانيا، الاتحاد ما وافاش. الاتحاد دارو باش يعطيو فوائد للي داخلين فيه، إذن إذا دولة طردوها على جال مشاكل مالية، هادشي يبعث رسالة لكل الدول بلي إذا خسرت، راح تطيح في الشارع.,"0 Ahmed, what's this nonsense? Britain did this before, and I saw it in two episodes. The United Kingdom alone left the European Union and nothing happened. My dear, that was Britain's decision, the Union didn't agree. The Union was made to give benefits to its members, so if a country is expelled because of financial problems, this sends a message to all countries that if you go bankrupt, you'll end up on the street.",57.39231610451125,90.32682284682798,ڨاع، واش هاد الهدرة الفارغة؟ بريطانيا دارت هكاك من قبل، وشفتها في زوج حلقات. بريطانيا نفسها خرجت من الاتحاد الأوروبي وما صرا والو. يا خويا، هاديك كانت قرار بريطانيا، الاتحاد ما وافقش. الاتحاد دارو باش يعطي فوائد لأعضائه، إذن إذا دولة طردوها بسبب مشاكل مالية، هادشي يبعث رسالة لكل الدول بلي إذا خسرت دراهمك، راح تخلص في الشارع.,"<em>Oh, Abu Ahmed, what nonsense is this?</em> <em>Britain did that before, and I saw it in both episodes.</em> <em>The United Kingdom alone left the European Union and nothing happened.</em> <em>My dear, that was Britain's decision, the Union didn't agree.</em> <em>The Union did it to give benefits to its members, so if a country is expelled because of financial problems, this sends a message to all countries that if you go bankrupt, you'll end up on the street.</em>",58.06518704227563,76.28222692843364,0.6728709377643796,-14.044595918394336
49745,ما تتزوجش جامي، خاطر كي دير هكداك، راك تتهنى النساء من واش يقدر يصرى لهم.,"Never get married, because by doing so, you'll save women from what could happen to them.",حابب ما تتزوجش، خاطر كي دير هكا، راح تنقذ النساء من واش يقدر يصرالهم.,"1. Don't get married, because when you do, you'll be making women happy with what could happen to them.",56.42647460538184,60.619126111399055,ڨاع ما تتزوجش، خاطر كي دير هكا، راك توفر النساء من واش يقدر يصرالهم.,"1. Don't get married, because when you do, you'll be saving women from what could happen to them.",58.9438438212766,70.6483689724607,2.5173692158947603,10.029242861061647
16103,لا، ماشي لازم.,"No, it's not necessary.",ﻻ، ماشي ضروري.,"No, it's not necessary.",25.135732323232325,100.0,ﻻ، ماشي ضروري.,"No, it's not necessary.",25.135732323232325,100.0,0.0,0.0
25530,الله يبارك فيك وكل عام وأنت بخير,May God bless you and happy new year,1000 مبروك وعام سعيد,1000 blessings upon you and happy new year,7.367168375843801,63.80211076772996,ڨاع عام سعيد,,6.5083676016812655,0.0,-0.8588007741625354,-63.80211076772996
873,عمر خالد,Omar Khaled,ڨمر خالد,30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,61.33928571428571,0.0,ڨمر خالد,30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,61.33928571428571,0.0,0.0,0.0
12116,ماشي مليح تلبس شورت قصير بزاف غير على خاطر راك في البحر.,It's not appropriate to_wear hot shorts just because you're at the beach.,‹‹ما يجيش›› باش تلبس شورتات سخانات غير خاطر راك في البحر.,1. It's not good to wear a very short shorts just because you're at the beach.,46.54329895398902,67.49559774103216,ڨاع ما يجيش مناسب تلبس شورتات سخانات غير خاطر راك في البحر.,1. It's not good to wear very short shorts just because you're at the beach.,46.45639362640052,67.65899918060978,-0.08690532758850367,0.1634014395776262
